# energy grid [eV]  eels components [arbitrary units]
#
    9.659318637    0.303519722    0.303519714    0.241418910
    9.679358717    0.305839211    0.305839203    0.250742094
    9.699398798    0.303009889    0.303009882    0.264343201
    9.719438878    0.297112999    0.297112992    0.281679940
    9.739478958    0.290545617    0.290545610    0.300653383
    9.759519038    0.284967057    0.284967050    0.317759859
    9.779559118    0.282412651    0.282412644    0.329736517
    9.799599198    0.283595333    0.283595326    0.333630130
    9.819639279    0.286482591    0.286482585    0.327869475
    9.839679359    0.287893491    0.287893484    0.316152673
    9.859719439    0.286590593    0.286590586    0.305024733
    9.879759519    0.283068611    0.283068604    0.299457928
    9.899799599    0.278861150    0.278861143    0.300879489
    9.919839679    0.276815509    0.276815502    0.306540696
    9.939879760    0.278020293    0.278020286    0.312772523
    9.959919840    0.280143948    0.280143941    0.318435663
    9.979959920    0.280264065    0.280264058    0.323706290
   10.000000000    0.276201857    0.276201849    0.329279157
